destination_id,name,type,url,image[0].url,address.addr1,address.city,address.country,latitude,longitude,description,status,custom_label_0,custom_label_1
6395181705,Tours,destination,https://daytrip.com/en/transfers/tours-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/tours--france--pinterest-pin.png,"Tours, France",Tours,France,47.394144,0.68484,"The home of St. Martin is filled with beautiful parks, charming medieval houses and exceptional monuments.",active,France,Europe
6395181706,Rouen,destination,https://daytrip.com/en/transfers/rouen-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/rouen--france--pinterest-pin.png,"Rouen, France",Rouen,France,49.443231999999988,1.099971,"Bristling with historic architecture, the picturesque Norman capital has an impressive cultural heritage to match, connecting William the Conqueror, Joan of Arc, and Claude Monet.",active,France,Europe
6395181707,Boulogne-sur-Mer,destination,https://daytrip.com/en/transfers/boulogne-sur-mer-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/boulogne-sur-mer--france--pinterest-pin.png,"62200 Boulogne-sur-Mer, France",Boulogne-sur-Mer,France,50.725231,1.613334,"With its UNESCO-listed belfry, and renowned fresh seafood, this City of Art and History is an enchanting mixture of monuments and rustic seaside charm.",active,France,Europe
6395181709,Belfort,destination,https://daytrip.com/en/transfers/belfort-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/belfort--france--pinterest-pin.png,"Belfort, France",Belfort,France,47.639674000000007,6.863849,"A giant lion statue, and even larger citadel watch over the peaceful squares and colorful buildings of this ancient city.",active,France,Europe
6395181712,Vannes,destination,https://daytrip.com/en/transfers/vannes-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/vannes--france--pinterest-pin.png,"Vannes, France",Vannes,France,47.658236,-2.760847,One of Brittany's last fortified cities is filled with traditional architecture made even more striking by their vibrant colours.,active,France,Europe
6395181713,Besancon,destination,https://daytrip.com/en/transfers/besancon-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/besancon--france--pinterest-pin.png,"25000 Besançon, France",Besancon,France,47.237829,6.0240538999999993,"The watch capital of France is a cultural delight, with its UNESCO listed fortress, charming historic buildings, and France's first public museum.",active,France,Europe
6395181714,Loches,destination,https://daytrip.com/en/transfers/loches-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/loches--france--pinterest-pin.png,"37600 Loches, France",Loches,France,47.128158,0.997664,The castle atop this picturesque medieval village was the home of Charles VII and his official mistress.,active,France,Europe
6395181716,Clermont-Ferrand,destination,https://daytrip.com/en/transfers/clermont-ferrand-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/clermont-ferrand--france--pinterest-pin.png,"Clermont-Ferrand, France",Clermont-Ferrand,France,45.777221999999988,3.087025,"With two historic centers, visitors can choose how they want to enjoy this ancient city's past - walking well-preserved streets, or seeing key monuments.",active,France,Europe
6395181717,Beaune,destination,https://daytrip.com/en/transfers/beaune-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/beaune--france--pinterest-pin.png,"21200 Beaune, France",Beaune,France,47.026030000000013,4.840004,The wine capital of Burgundy is a cultural delight filled with historic monuments and some of the world's best wine.,active,France,Europe
6395181719,Dunkirk,destination,https://daytrip.com/en/transfers/dunkirk-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/dunkirk--france--pinterest-pin.png,"Dunkirk, France",Dunkirk,France,51.0343684,2.3767763,"In 1940, over 300,000 Allied troops miraculously escaped being overwhelmed by German forces.",active,France,Europe
6395181720,Tende,destination,https://daytrip.com/en/transfers/tende-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/tende--france--pinterest-pin.png,"06430 Tende, France",Tende,France,44.089097,7.593454,The lived-in atmosphere of this medieval village gives an unfiltered and unpolished taste of the Old World.,active,France,Europe
6395181721,Dinan,destination,https://daytrip.com/en/transfers/dinan-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/dinan--france--pinterest-pin.png,"22100 Dinan, France",Dinan,France,48.454366,-2.047327,"With its cobbled streets and quaint houses, this perfectly preserved riverside town looks just as it did centuries ago.",active,France,Europe
6395181722,Troyes,destination,https://daytrip.com/en/transfers/troyes-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/troyes--france--pinterest-pin.png,"10000 Troyes, France",Troyes,France,48.2973451,4.0744009,This medieval city is the national capital for half-timbered houses and knitwear.,active,France,Europe
6395181723,Cahors,destination,https://daytrip.com/en/transfers/cahors-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/cahors--france--pinterest-pin.png,"46000 Cahors, France",Cahors,France,44.4475229,1.441989,"Infamous for charging interest on loans, this picturesque city and its UNESCO-listed bridge were mentioned alongside Sodom in Dante's Inferno.",active,France,Europe
6395181725,Nimes,destination,https://daytrip.com/en/transfers/nimes-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/nimes--france--pinterest-pin.png,"Nimes, France",Nimes,France,43.836699,4.360054,"The birthplace of blue jeans offers a scenic center, and the best-preserved collection of Roman relics in France.",active,France,Europe
6395181726,Sant'Antonino,destination,https://daytrip.com/en/transfers/sant-antonino-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/sant-antonino--france--pinterest-pin.png,Sant'Antonino corsica,Sant'Antonino,France,42.589356,8.905028999999999,"Plunge into a rural past filled with authentic cobblestoned alleyways and winding greenery, in this town that's been named one of the most beautiful villages of France.",active,France,Europe
6395181727,Corte,destination,https://daytrip.com/en/transfers/corte-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/corte--france--pinterest-pin.png,Corte corsica,Corte,France,42.309409,9.149022,"Amidst the Corsican mountain ranges and straddled by meandering rivers, this French commune offers unmatched natural landscapes and a quaint town to boot.",active,France,Europe
6395181730,Sartene,destination,https://daytrip.com/en/transfers/sartene-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/sartene--france--pinterest-pin.png,Sartene corsica,Sartene,France,41.621822,8.97472,"Sitting in the enchanting French hinterland, picturesque Mediterranean buildings meld with dark passageways and the echoes of medieval history in this sublime town.",active,France,Europe
6395181732,La Roque-Gageac,destination,https://daytrip.com/en/transfers/la-roque-gageac-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/la-roque-gageac--france--pinterest-pin.png,"24250 La Roque-Gageac, France",La Roque-Gageac,France,44.825047,1.184259,This charming medieval village is filled with exotic vegetation thanks to the protection provided by the dramatic cliff behind it.,active,France,Europe
6395181734,Senlis,destination,https://daytrip.com/en/transfers/senlis-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/senlis--france--pinterest-pin.png,"60300 Senlis, France",Senlis,France,49.205164,2.583212,"The medieval seat of the French Monarchy, this charming town has monuments dating back to the Romans.",active,France,Europe
6395181735,Gordes,destination,https://daytrip.com/en/transfers/gordes-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/gordes--france--pinterest-pin.png,"84220 Gordes, France",Gordes,France,43.911314999999988,5.200176,Quaint stone houses crowned by a Renaissance castle - it's easy to see why Gordes is one of the 'Most Beautiful Villages in France'.,active,France,Europe
6395181736,Calvi,destination,https://daytrip.com/en/transfers/calvi-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/calvi--france--pinterest-pin.png,Calvi,Calvi,France,42.567651,8.7572219999999987,"An impregnable citadel stands at the center of this idyllic town, overflowing with lively restaurants and unbeatable views.",active,France,Europe
6395181737,Mont Saint Michel,destination,https://daytrip.com/en/transfers/mont-saint-michel-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/mont-saint-michel--france--pinterest-pin.png,"50170 Mont Saint-Michel, France",Mont Saint Michel,France,48.61768226967768,-1.5111995079346343,This UNESCO World Heritage Site is a feat of medieval engineering that came to defy the might of England.,active,France,Europe
6395181738,Provins,destination,https://daytrip.com/en/transfers/provins-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/provins--france--pinterest-pin.png,"77160 Provins, France",Provins,France,48.560149,3.299203,"This UNESCO-protected town, with its well-preserved medieval walls and historic town center once hosted some of the largest fairs in Europe.",active,France,Europe
6395181739,Avignon,destination,https://daytrip.com/en/transfers/avignon-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/avignon--france--pinterest-pin.png,"Avignon, France",Avignon,France,43.949317000000008,4.805528,"One the Papal seat, and now home to two UNESCO monuments, it's hard to pull yourself away from this entrancing provincial city.",active,France,Europe
6395181740,Moustiers Sainte-Marie,destination,https://daytrip.com/en/transfers/moustiers-sainte-marie-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/moustiers-sainte-marie--france--pinterest-pin.png,"04360 Moustiers-Sainte-Marie, France",Moustiers Sainte-Marie,France,43.8456819,6.221481,"For as long as anyone can remember, this picturesque medieval town has had a star hanging over it.",active,France,Europe
6395181741,Chartres,destination,https://daytrip.com/en/transfers/chartres-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/chartres--france--pinterest-pin.png,"28000 Chartres, France",Chartres,France,48.443853999999988,1.489012,This ancient city's UNESCO-listed Cathedral was saved thanks to an American soldier's bravery.,active,France,Europe
6395181743,Calenzana,destination,https://daytrip.com/en/transfers/calenzana-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/calenzana--france--pinterest-pin.png,Calenzana,Calenzana,France,42.50754,8.8555569,Live like a local in this traditional Corsican town at the foot of Monte Grosso.,active,France,Europe
6395181744,Dole,destination,https://daytrip.com/en/transfers/dole-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/dole--france--pinterest-pin.png,"39100 Dole, France",Dole,France,47.09534,5.49081,"Once the capital of the region, Dole's picturesque narrow streets are lined with charming buildings and houses dating from the middle ages onward.",active,France,Europe
6395181745,Verdon Gorge - Pont du Galetas,destination,https://daytrip.com/en/transfers/verdon-gorge-pont-du-galetas-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/verdon-gorge-pont-du-galetas--france--pinterest-pin.png,Verdon Gorge - Pont du Galetas,Verdon Gorge - Pont du Galetas,France,43.8017152,6.2494064,"From the iconic bridge, witness France's deepest gorge carved through ancient seabed limestone, revealing 250 million years of geological drama.",active,France,Europe
6395181747,Annecy,destination,https://daytrip.com/en/transfers/annecy-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/annecy--france--pinterest-pin.png,"Annecy, France",Annecy,France,45.899247,6.129384,"This ancient city's magical old town, filled with canals, flowers, and stately buildings is truly a historic gem.",active,France,Europe
6395181748,Antibes,destination,https://daytrip.com/en/transfers/antibes-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/antibes--france--pinterest-pin.png,"Antibes, France",Antibes,France,43.580417999999987,7.125102,"The rich history of this ancient port has inspired countless artists, including Picasso, who left its medieval castle an incomparable collection of hist work.",active,France,Europe
6395181749,Erbalunga,destination,https://daytrip.com/en/transfers/erbalunga-fr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/erbalunga--france--pinterest-pin.png,Erbalunga,Erbalunga,France,42.774716,9.4745499999999989,"This ancient fishing village is a capsule of its vibrant past, now a modern-day artist's retreat with endless visual inspiration and regular music festivals.",active,France,Europe
6395181751,Hardwick Park,destination,https://daytrip.com/en/transfers/hardwick-park-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/hardwick-park--united-kingdom--pinterest-pin.png,Hardwick Park,Hardwick Park,United Kingdom,54.653140251579572,-1.46640646505125,This pleasant park has been painstakingly restored to provide visitors with a beautiful combination of natural scenery and historic ruins.,active,United Kingdom,Europe
6395181758,Arlington Row,destination,https://daytrip.com/en/transfers/arlington-row-bibury-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/arlington-row--united-kingdom--pinterest-pin.png,"Bibury, Cirencester GL7, UK",Arlington Row,United Kingdom,51.7588076,-1.8307755,The quaint medieval cottages that line this historic street are so picture-perfect they're in the UK passport.,active,United Kingdom,Europe
6395181759,Derwent Valley Mills,destination,https://daytrip.com/en/transfers/derwent-valley-mills-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/derwent-valley-mills--united-kingdom--pinterest-pin.png,"Cromford, Matlock DE4, UK",Derwent Valley Mills,United Kingdom,53.1074434,-1.5626182,This UNESCO World Heritage Site was the world's first modern factory and the first industrial settlement.,active,United Kingdom,Europe
6395181760,Ouse Valley Viaduct,destination,https://daytrip.com/en/transfers/ouse-valley-viaduct-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ouse-valley-viaduct--united-kingdom--pinterest-pin.png,"Ouse Valley Viaduct, Borde Hill Ln, Haywards Heath RH17 6QP, UK",Ouse Valley Viaduct,United Kingdom,51.035229500000007,-0.1147261,Looking through the piers beneath this ¼ mile long Victorian-era bridge creates an infinitely repeating illusion.,active,United Kingdom,Europe
6395181768,The Forth Bridge,destination,https://daytrip.com/en/transfers/the-forth-bridge-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/the-forth-bridge--united-kingdom--pinterest-pin.png,"Forth Bridge, United Kingdom",The Forth Bridge,United Kingdom,56.0006491,-3.3884392,"This UNESCO World Heritage Site was a groundbreaking feat of engineering in its design, materials, and scale.",active,United Kingdom,Europe
6395181769,Birmingham,destination,https://daytrip.com/en/transfers/birmingham-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/birmingham--united-kingdom--pinterest-pin.png,Cathedral square Birmingham UK,Birmingham,United Kingdom,52.4811604,-1.8985429,"Uncover the dark history of the Peaky Blinders gang, or be dazzled by Europe's largest jewellery quarter in England's vibrant second city.",active,United Kingdom,Europe
6395181773,Edinburgh,destination,https://daytrip.com/en/transfers/edinburgh-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/edinburgh--united-kingdom--pinterest-pin.png,"Edinburgh, UK",Edinburgh,United Kingdom,55.953252,-3.188267,Scotland's enchanting capital is a UNESCO-listed combination of medieval monuments with neoclassical elegance.,active,United Kingdom,Europe
6395181776,Anglesey Abbey,destination,https://daytrip.com/en/transfers/anglesey-abbey-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/anglesey-abbey--united-kingdom--pinterest-pin.png,Anglesey Abbey,Anglesey Abbey,United Kingdom,52.2362247,0.244487,A 20th century eccentric filled this historic estate with a fantastic collection of art and furniture.,active,United Kingdom,Europe
6395181778,Dundee,destination,https://daytrip.com/en/transfers/dundee-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/dundee--united-kingdom--pinterest-pin.png,"Dundee, Scotland",Dundee,United Kingdom,56.462018,-2.970721,"Scotland sunniest city is a UNESCO City of Design, and home to the only V&A museum outside of London.",active,United Kingdom,Europe
6395181779,Aberdeen,destination,https://daytrip.com/en/transfers/aberdeen-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/aberdeen--united-kingdom--pinterest-pin.png,Aberdeen,Aberdeen,United Kingdom,57.149717,-2.094278,"Filled with historic buildings and award-winning gardens, this seaside city actually shines thanks to the local granite used for many of its buildings.",active,United Kingdom,Europe
6395181783,Chawton,destination,https://daytrip.com/en/transfers/jane-austen-s-house-museum-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/chawton--united-kingdom--pinterest-pin.png,Jane Austen's House Museum,Chawton,United Kingdom,51.133093,-0.98900499999999991,"Experience the life and times of Jane Austen in the house where she wrote most of her major works, including Pride and Prejudice.",active,United Kingdom,Europe
6395181787,Cliveden,destination,https://daytrip.com/en/transfers/cliveden-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/cliveden--united-kingdom--pinterest-pin.png,"Cliveden Rd, Taplow, Maidenhead SL6 0JF, UK",Cliveden,United Kingdom,51.5581589,-0.6883189,"With its gorgeous gardens and luxurious decor, this manor is famous for its lavish hospitality - and an affair that nearly toppled the British government.",active,United Kingdom,Europe
6395181790,New Lanark,destination,https://daytrip.com/en/transfers/new-lanark-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/new-lanark--united-kingdom--pinterest-pin.png,"New Lanark Rd, Lanark ML11 9DB, UK",New Lanark,United Kingdom,55.662764499999987,-3.7794065999999988,"This UNESCO World Heritage Site proved that industry could still prosper while still treating workers humanely, providing housing, healthcare, and other social benefits.",active,United Kingdom,Europe
6395181802,Liverpool,destination,https://daytrip.com/en/transfers/liverpool-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/liverpool--united-kingdom--pinterest-pin.png,"Liverpool, UK",Liverpool,United Kingdom,53.4083714,-2.9915726,"The birthplace of The Beatles and a UNESCO-listed waterfront, this vibrant port city is alive with centuries of culture.",active,United Kingdom,Europe
6395181805,Great Orme,destination,https://daytrip.com/en/transfers/great-orme-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/great-orme--united-kingdom--pinterest-pin.png,Great Orme,Great Orme,United Kingdom,53.3325277,-3.85225,"Rising dramatically out of the sea, this limestone headland is the site of the world's largest ancient copper mine.",active,United Kingdom,Europe
6395181807,Ironbridge Gorge,destination,https://daytrip.com/en/transfers/ironbridge-gorge-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ironbridge-gorge--united-kingdom--pinterest-pin.png,"Ironbridge, Telford TF8, UK",Ironbridge Gorge,United Kingdom,52.628384999999987,-2.481324,The world's first iron bridge was the spark in this UNESCO-listed town that ignited the Industrial Revolution.,active,United Kingdom,Europe
6395181809,Lydford Gorge,destination,https://daytrip.com/en/transfers/lydford-gorge-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/lydford-gorge--united-kingdom--pinterest-pin.png,"National Trust - Lydford Gorge, Okehampton EX20 4BH, UK",Lydford Gorge,United Kingdom,50.6423103,-4.1091871,"Surrounded by ancient woodland, a hike through the region's deepest gorge is highlighted by a stunning waterfall and dramatic rock formation.",active,United Kingdom,Europe
6395181815,Cambridge,destination,https://daytrip.com/en/transfers/cambridge-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/cambridge--united-kingdom--pinterest-pin.png,"Cambridge, UK",Cambridge,United Kingdom,52.205337,0.121817,"Bridging the River Cam, this medieval city's skyline is dominated by the historic buildings of its renowned university.",active,United Kingdom,Europe
6395181819,Arbeia Roman Fort,destination,https://daytrip.com/en/transfers/arbeia-roman-fort-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/arbeia-roman-fort--united-kingdom--pinterest-pin.png,"Baring St, South Shields NE33 2BB, UK",Arbeia Roman Fort,United Kingdom,55.0041017,-1.4319928,This UNESCO World Heritage Site played a key role in defending the Roman Empire's most northern border.,active,United Kingdom,Europe
6395181820,Belfast,destination,https://daytrip.com/en/transfers/belfast-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/belfast--united-kingdom--pinterest-pin.png,Belfast,Belfast,United Kingdom,54.597285000000007,-5.93012,"At the mouth of the River Lagan lies Northern Ireland's capital city, Belfast, well known for being the birthplace of the infamous passenger ship, the Titanic.",active,United Kingdom,Europe
6395181822,Baddesley Clinton,destination,https://daytrip.com/en/transfers/baddesley-clinton-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/baddesley-clinton--united-kingdom--pinterest-pin.png,Baddesley Clinton UK,Baddesley Clinton,United Kingdom,52.343783599999988,-1.7022988,"Home to the same family for 500 years, this beautiful moated manor has secret rooms where Catholics once hid from persecution.",active,United Kingdom,Europe
6395181828,Monkey World Wareham,destination,https://daytrip.com/en/transfers/monkey-world-wareham-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/monkey-world-wareham--united-kingdom--pinterest-pin.png,"Longthorns, Wareham BH20 6HH, UK",Monkey World Wareham,United Kingdom,50.6976002,-2.2171559,This sanctuary rescues primates from all over the world to provide them with a safe and comfortable space.,active,United Kingdom,Europe
6395181832,Northampton,destination,https://daytrip.com/en/transfers/northampton-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/northampton--united-kingdom--pinterest-pin.png,"Northampton, UK",Northampton,United Kingdom,52.240477,-0.90265600000000012,"England's shoe-making capital has a rich heritage, from medieval churches to England's only Charles Rennie Mackintosh house.",active,United Kingdom,Europe
6395181833,Brighton,destination,https://daytrip.com/en/transfers/brighton-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/brighton--united-kingdom--pinterest-pin.png,"4/5 Pavilion Buildings, Brighton BN1 1EE, UK",Brighton,United Kingdom,50.8223517,-0.1376855,"With its exotic royal palace, historic pier, and lively cultural scene, this seaside resort town is easy to love.",active,United Kingdom,Europe
6395181836,Ayscoughfee Hall,destination,https://daytrip.com/en/transfers/ayscoughfee-hall-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ayscoughfee-hall--united-kingdom--pinterest-pin.png,Ayscoughfee Hall,Ayscoughfee Hall,United Kingdom,52.784406,-0.1495304,The elegant home of a notable antiquarian now houses a regional museum in its historic halls.,active,United Kingdom,Europe
6395181837,Levens Hall,destination,https://daytrip.com/en/transfers/levens-hall-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/levens-hall--united-kingdom--pinterest-pin.png,Levens Hall,Levens Hall,United Kingdom,54.2588211,-2.7768946,The tremendous topiary garden surrounding this stunning Elizabethan manor is the oldest in the world.,active,United Kingdom,Europe
6395181839,Newstead Abbey,destination,https://daytrip.com/en/transfers/newstead-abbey-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/newstead-abbey--united-kingdom--pinterest-pin.png,Newstead Abbey,Newstead Abbey,United Kingdom,53.078312,-1.192648,"The story of Lord Byron's ancestral home is stranger than fiction, with sunken treasures, dog-tombs, and faux-forts for shooting at servants during mock naval battles.",active,United Kingdom,Europe
6395181841,Buckfast Abbey,destination,https://daytrip.com/en/transfers/buckfast-abbey-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/buckfast-abbey--united-kingdom--pinterest-pin.png,Buckfast Abbey,Buckfast Abbey,United Kingdom,50.492731199999987,-3.7758593,This beautiful neo-Gothic Abbey is widely known for its caffeine infused fortified wine.,active,United Kingdom,Europe
6395181846,Barrington Court,destination,https://daytrip.com/en/transfers/barrington-court-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/barrington-court--united-kingdom--pinterest-pin.png,Barrington Court,Barrington Court,United Kingdom,50.9612367,-2.8614073,"Featured in BBC's Wolf Hall, this stunning Tudor Manor was one of the first buildings to be preserved by the National Trust.",active,United Kingdom,Europe
6395181848,Eden Project,destination,https://daytrip.com/en/transfers/eden-project-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/eden-project--united-kingdom--pinterest-pin.png,"Eden Project, Bodelva, Par PL24 2SG, UK",Eden Project,United Kingdom,50.3601344,-4.7447178,"Surrounded by beautiful botanical gardens these giant domes house the world's largest indoor rainforest, and a slice of the Mediterranean.",active,United Kingdom,Europe
6395181851,Abbotsford House,destination,https://daytrip.com/en/transfers/abbotsford-house-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/abbotsford-house--united-kingdom--pinterest-pin.png,Abbotsford House,Abbotsford House,United Kingdom,55.6003073,-2.779491,"Sir Walter Scott's lavish manor, designed by the author himself, is filled with the author's amazing collection of artefacts from Scottish history.",active,United Kingdom,Europe
6395182202,Lacock,destination,https://daytrip.com/en/transfers/lacock-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/lacock--united-kingdom--pinterest-pin.png,"Lacock, Chippenham SN15, UK",Lacock,United Kingdom,51.4157861,-2.1229284,"This perfectly-preserved Cotswold town is essentially a living museum, and was featured in Harry Potter and Downton Abbey.",active,United Kingdom,Europe
6395182204,Greenwich,destination,https://daytrip.com/en/transfers/greenwich-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/greenwich--united-kingdom--pinterest-pin.png,"Greenwich, London SE10 9NN, UK",Greenwich,United Kingdom,51.482576599999987,-0.0076589,Immerse yourself in England's rich scientific and maritime heritage in this UNESCO-listed ensemble of historic monuments.,active,United Kingdom,Europe
6395182213,Polesden Lacey,destination,https://daytrip.com/en/transfers/polesden-lacey-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/polesden-lacey--united-kingdom--pinterest-pin.png,Polesden Lacey,Polesden Lacey,United Kingdom,51.2588624,-0.3741693,"Remodelled by the Ritz architects, this beautiful country manor is so lavish that George VI and Queen Elizabeth spent part of their honeymoon here.",active,United Kingdom,Europe
6395182214,Glen Coe,destination,https://daytrip.com/en/transfers/glen-coe-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/glen-coe--united-kingdom--pinterest-pin.png,Glen Coe National Nature Reserve,Glen Coe,United Kingdom,56.6603079,-5.0682985999999994,This beautiful section of the Scottish Highlands has been featured in everything from Monty Python and the Holy Grail to Harry Potter.,active,United Kingdom,Europe
6395182216,Victoria Harbour,destination,https://daytrip.com/en/transfers/victoria-harbour-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/victoria-harbour--united-kingdom--pinterest-pin.png,Victoria Harbour Dunbar UK,Victoria Harbour,United Kingdom,56.0048091,-2.5148116,The fishing boats berthed in this calm harbour are guarded by two historic fortifications.,active,United Kingdom,Europe
6395182217,London,destination,https://daytrip.com/en/transfers/london-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/london--united-kingdom--pinterest-pin.png,"London, UK",London,United Kingdom,51.5073509,-0.1277583,"Historic monuments, modern innovation, and countless cultures meld together to make one inimitable metropolis.",active,United Kingdom,Europe
6395182218,Glasgow,destination,https://daytrip.com/en/transfers/glasgow-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/glasgow--united-kingdom--pinterest-pin.png,Glasgow,Glasgow,United Kingdom,55.864237,-4.251806,"Welcome to Glasgow, Scotland's largest city and a vibrant hub of culture, history, and modernity, known for its rich industrial heritage and dynamic arts scene.",active,United Kingdom,Europe
6395182222,Thirsk,destination,https://daytrip.com/en/transfers/thirsk-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/thirsk--united-kingdom--pinterest-pin.png,Thirsk,Thirsk,United Kingdom,54.233849,-1.341377,This charming town has the UK's only veterinary museum in the former home of the author of 'All Things Great and Small'.,active,United Kingdom,Europe
6395182225,Armagh,destination,https://daytrip.com/en/transfers/armagh-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/armagh--united-kingdom--pinterest-pin.png,Armagh,Armagh,United Kingdom,54.3502798,-6.652792,"With close ties to St. Patrick, Ireland's ecclesiastical capital is a living history lesson.",active,United Kingdom,Europe
6395182233,Harrogate,destination,https://daytrip.com/en/transfers/harrogate-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/harrogate--united-kingdom--pinterest-pin.png,Harrogate,Harrogate,United Kingdom,53.99212,-1.541812,"Consistently voted the happiest place to live in Britain, this historic town offers everything from Turkish Baths to UNESCO-listed ruins.",active,United Kingdom,Europe
6395182235,Mayfield Lavender Farm,destination,https://daytrip.com/en/transfers/mayfield-lavender-farm-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/mayfield-lavender-farm--united-kingdom--pinterest-pin.png,"1 Carshalton Rd, Banstead SM7 3JA, UK",Mayfield Lavender Farm,United Kingdom,51.3345207,-0.1681261,"During the summer, a sea of blossoming lavender makes this organic farm a fragrant slice of paradise.",active,United Kingdom,Europe
6395182238,City of Bath,destination,https://daytrip.com/en/transfers/bath-gb,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/city-of-bath--united-kingdom--pinterest-pin.png,"Bath, UK",City of Bath,United Kingdom,51.375801,-2.3599039,"This UNESCO-listed city is home to the world's best-preserved Roman bathhouses, stupendous Georgian architecture, and Jane Austen.",active,United Kingdom,Europe
